name,longitude,latitude,prov,date,key
"Haplospiza unicolor Cabanis, 1851",-53.981667,-26.520718,gbif,10/9/2021,3543587067
"Haplospiza unicolor Cabanis, 1851",-52.845478,-26.318752,gbif,10/10/2021,3582094428
"Haplospiza unicolor Cabanis, 1851",-45.481945,-22.689444,gbif,10/10/2021,3669798630
"Haplospiza unicolor Cabanis, 1851",-47.492252,-23.995142,gbif,10/9/2021,3637901566
"Haplospiza unicolor Cabanis, 1851",-53.981667,-26.520718,gbif,10/10/2021,3540494598
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,10/8/2021,3609452961
"Haplospiza unicolor Cabanis, 1851",-53.981667,-26.520718,gbif,10/10/2021,3656958265
"Haplospiza unicolor Cabanis, 1851",-45.9521,-23.07558,gbif,10/12/2021,3557317386
"Haplospiza unicolor Cabanis, 1851",-54.39379,-25.698017,gbif,10/9/2021,3692258103
"Haplospiza unicolor Cabanis, 1851",-46.62246,-23.441994,gbif,10/12/2021,3547557699
"Haplospiza unicolor Cabanis, 1851",-55.49848,-27.283651,gbif,10/9/2021,3625364156
"Haplospiza unicolor Cabanis, 1851",-54.31307,-25.688253,gbif,10/9/2021,3642432426
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,10/8/2021,3617297289
"Haplospiza unicolor Cabanis, 1851",-53.981667,-26.520718,gbif,10/10/2021,3536497617
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/11/2021,3685393079
"Haplospiza unicolor Cabanis, 1851",-52.845478,-26.318752,gbif,10/12/2021,3575747036
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/13/2021,3639497027
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/13/2021,3695008377
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/15/2021,3692565404
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/16/2021,3545376454
"Haplospiza unicolor Cabanis, 1851",-45.204067,-22.737272,gbif,10/11/2021,3575589077
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/15/2021,3578164203
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/17/2021,3660883682
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3573931048
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3662187148
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3574299609
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3556569124
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/16/2021,3646786571
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/17/2021,3585354466
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/16/2021,3582430075
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3584211486
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,10/16/2021,3547936228
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,10/20/2021,3582696382
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,10/20/2021,3556947145
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,10/20/2021,3551648549
"Haplospiza unicolor Cabanis, 1851",-49.284336,-25.378326,gbif,10/22/2021,3585350690
"Haplospiza unicolor Cabanis, 1851",-47.15402,-24.011663,gbif,10/30/2021,3544483465
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,10/31/2021,3694351841
"Haplospiza unicolor Cabanis, 1851",-45.673054,-22.944445,gbif,10/31/2021,3643125972
"Haplospiza unicolor Cabanis, 1851",-47.15402,-24.011663,gbif,10/30/2021,3583134068
"Haplospiza unicolor Cabanis, 1851",-52.845478,-26.318752,gbif,10/30/2021,3548510854
"Haplospiza unicolor Cabanis, 1851",-52.845478,-26.318752,gbif,10/31/2021,3648014992
"Haplospiza unicolor Cabanis, 1851",-55.58354,-27.543581,gbif,10/31/2021,3662355974
"Haplospiza unicolor Cabanis, 1851",-45.24873,-22.57294,gbif,10/9/2021,3690691868
"Haplospiza unicolor Cabanis, 1851",-55.58354,-27.543581,gbif,10/30/2021,3580472918
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,10/29/2021,3662413077
"Haplospiza unicolor Cabanis, 1851",-55.49848,-27.283651,gbif,10/9/2021,3545064642
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,10/2/2021,3579385268
"Haplospiza unicolor Cabanis, 1851",-54.16868,-25.858562,gbif,10/2/2021,3582022656
"Haplospiza unicolor Cabanis, 1851",-54.170387,-25.857605,gbif,10/2/2021,3570070861
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,10/17/2021,3692640845
"Haplospiza unicolor Cabanis, 1851",-44.4336,-22.432516,gbif,10/4/2021,4272212874
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,10/26/2021,4613037119
"Haplospiza unicolor Cabanis, 1851",-49.80681,-27.4729,gbif,10/5/2021,4661316094
"Haplospiza unicolor Cabanis, 1851",-45.824573,-23.584998,gbif,11/21/2021,3455571864
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/1/2021,3692439397
"Haplospiza unicolor Cabanis, 1851",-46.95482,-23.2631,gbif,11/2/2021,3556974963
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/2/2021,3580356837
"Haplospiza unicolor Cabanis, 1851",-49.284336,-25.378326,gbif,11/3/2021,3694658116
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,11/3/2021,3569470368
"Haplospiza unicolor Cabanis, 1851",-42.58484,-22.351568,gbif,11/4/2021,3549980257
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,11/4/2021,3540836819
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,11/3/2021,3659450626
"Haplospiza unicolor Cabanis, 1851",-49.544434,-28.065458,gbif,11/6/2021,3547939730
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/8/2021,3656926051
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,11/10/2021,3663301644
"Haplospiza unicolor Cabanis, 1851",-46.282932,-23.771341,gbif,11/10/2021,3571955546
"Haplospiza unicolor Cabanis, 1851",-45.976093,-23.211287,gbif,11/11/2021,3663460971
"Haplospiza unicolor Cabanis, 1851",-42.58484,-22.351568,gbif,11/4/2021,3653083222
"Haplospiza unicolor Cabanis, 1851",-46.282932,-23.771341,gbif,11/10/2021,3693762100
"Haplospiza unicolor Cabanis, 1851",-42.58484,-22.351568,gbif,11/4/2021,3570662972
"Haplospiza unicolor Cabanis, 1851",-45.677513,-22.94875,gbif,11/13/2021,3627351175
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,11/5/2021,3672659135
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/17/2021,3643551523
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/18/2021,3653835160
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/19/2021,3608365897
"Haplospiza unicolor Cabanis, 1851",-42.53296,-22.280933,gbif,11/19/2021,3663953460
"Haplospiza unicolor Cabanis, 1851",-42.53296,-22.280933,gbif,11/19/2021,3657166555
"Haplospiza unicolor Cabanis, 1851",-42.53296,-22.280933,gbif,11/19/2021,3685724211
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/20/2021,3548115341
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/21/2021,3689211751
"Haplospiza unicolor Cabanis, 1851",-42.762062,-22.4228,gbif,11/21/2021,3628713653
"Haplospiza unicolor Cabanis, 1851",-42.77093,-22.450949,gbif,11/21/2021,3666214223
"Haplospiza unicolor Cabanis, 1851",-42.53296,-22.280933,gbif,11/19/2021,3660612824
"Haplospiza unicolor Cabanis, 1851",-42.77093,-22.450949,gbif,11/21/2021,3542074358
"Haplospiza unicolor Cabanis, 1851",-42.76267,-22.440735,gbif,11/21/2021,3547139336
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/22/2021,3581662635
"Haplospiza unicolor Cabanis, 1851",-54.325504,-25.693436,gbif,11/22/2021,3656589159
"Haplospiza unicolor Cabanis, 1851",-46.96405,-23.842628,gbif,11/19/2021,3666442142
"Haplospiza unicolor Cabanis, 1851",-54.325504,-25.693436,gbif,11/22/2021,3642027942
"Haplospiza unicolor Cabanis, 1851",-52.924374,-26.201313,gbif,11/23/2021,3582445349
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/23/2021,3651729769
"Haplospiza unicolor Cabanis, 1851",-54.325504,-25.693436,gbif,11/22/2021,3644346445
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/24/2021,3644400004
"Haplospiza unicolor Cabanis, 1851",-42.53296,-22.280933,gbif,11/19/2021,3687267135
"Haplospiza unicolor Cabanis, 1851",-42.77093,-22.450949,gbif,11/21/2021,3549764752
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/24/2021,3578227939
"Haplospiza unicolor Cabanis, 1851",-45.60701,-22.72786,gbif,11/26/2021,3575903275
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,11/24/2021,3585066025
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3585214239
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3542765471
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3582625885
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,11/28/2021,3550382013
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3552650658
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3631807352
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3549922856
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,11/28/2021,3544309486
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3575952460
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3638837156
"Haplospiza unicolor Cabanis, 1851",-45.933582,-23.071678,gbif,11/29/2021,3586434629
"Haplospiza unicolor Cabanis, 1851",-42.77093,-22.450949,gbif,11/21/2021,3565126872
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3582604255
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3584903554
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/28/2021,3661515949
"Haplospiza unicolor Cabanis, 1851",-42.762657,-22.439705,gbif,11/21/2021,3667519321
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,11/28/2021,3691749716
"Haplospiza unicolor Cabanis, 1851",-54.31307,-25.688253,gbif,11/30/2021,3571773405
"Haplospiza unicolor Cabanis, 1851",-42.944305,-22.447617,gbif,11/28/2021,3583652636
"Haplospiza unicolor Cabanis, 1851",-43.263416,-22.48535,gbif,11/29/2021,3633698125
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/1/2021,4196172850
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,11/2/2021,4241228740
"Haplospiza unicolor Cabanis, 1851",-41.00282,-20.466028,gbif,11/10/2021,4388794403
"Haplospiza unicolor Cabanis, 1851",-40.990116,-20.472063,gbif,11/10/2021,4331313134
"Haplospiza unicolor Cabanis, 1851",-41.00387,-20.466902,gbif,11/9/2021,4235323196
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,11/28/2021,4304326811
"Haplospiza unicolor Cabanis, 1851",-54.325504,-25.693436,gbif,11/22/2021,4209321412
"Haplospiza unicolor Cabanis, 1851",-41.034351,-20.40195,gbif,12/30/2021,3860506844
"Haplospiza unicolor Cabanis, 1851",-48.42583,-24.292934,gbif,12/1/2021,3643427100
"Haplospiza unicolor Cabanis, 1851",-42.502632,-22.364403,gbif,12/1/2021,3625424617
"Haplospiza unicolor Cabanis, 1851",-47.353947,-24.026968,gbif,12/3/2021,3571010938
"Haplospiza unicolor Cabanis, 1851",-47.142677,-23.960402,gbif,12/3/2021,3689474963
"Haplospiza unicolor Cabanis, 1851",-47.353947,-24.026968,gbif,12/3/2021,3663447552
"Haplospiza unicolor Cabanis, 1851",-44.20292,-20.147402,gbif,12/2/2021,3660835223
"Haplospiza unicolor Cabanis, 1851",-42.58484,-22.351568,gbif,12/2/2021,3678551541
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3648166891
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3583994819
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3648168544
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3653968087
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3582730650
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3616314681
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3567053876
"Haplospiza unicolor Cabanis, 1851",-45.933582,-23.071678,gbif,12/6/2021,3610772463
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/6/2021,3562906662
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/7/2021,3571262515
"Haplospiza unicolor Cabanis, 1851",-46.55117,-20.253923,gbif,12/7/2021,3685103537
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/8/2021,3603207001
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/8/2021,3634157307
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,12/8/2021,3637820534
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,12/8/2021,3617142003
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3629412081
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/9/2021,3693535734
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3548394885
"Haplospiza unicolor Cabanis, 1851",-44.20292,-20.147402,gbif,12/10/2021,3586189515
"Haplospiza unicolor Cabanis, 1851",-44.592968,-22.664314,gbif,12/11/2021,3575111756
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/12/2021,3687220927
"Haplospiza unicolor Cabanis, 1851",-46.30295,-23.777922,gbif,12/11/2021,3576028669
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,12/11/2021,3575025180
"Haplospiza unicolor Cabanis, 1851",-46.457584,-23.810413,gbif,12/11/2021,3579400310
"Haplospiza unicolor Cabanis, 1851",-46.457584,-23.810413,gbif,12/11/2021,3545115720
"Haplospiza unicolor Cabanis, 1851",-46.340157,-23.763912,gbif,12/11/2021,3691848745
"Haplospiza unicolor Cabanis, 1851",-46.340157,-23.763912,gbif,12/11/2021,3608399140
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3641356943
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3684705145
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3545005365
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3671827657
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/11/2021,3665061197
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/11/2021,3686132183
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/11/2021,3567224806
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/11/2021,3654407225
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3685339221
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3667810640
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/11/2021,3691375959
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/11/2021,3556964422
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/11/2021,3561623883
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/9/2021,3610110903
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/10/2021,3651762539
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/10/2021,3573421236
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/12/2021,3560731036
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/13/2021,3583855430
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/12/2021,3585721031
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/13/2021,3583371125
"Haplospiza unicolor Cabanis, 1851",-46.310333,-23.795868,gbif,12/11/2021,3610760542
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/14/2021,3583855525
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,12/12/2021,3582849142
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,12/10/2021,3584195339
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,12/12/2021,3625489149
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/16/2021,3667969798
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/16/2021,3692252879
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/16/2021,3569248249
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/16/2021,3662816218
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/11/2021,3670603183
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/16/2021,3687531402
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/12/2021,3583650313
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/9/2021,3571932621
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/11/2021,3678055308
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/10/2021,3553387808
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,12/13/2021,3561762300
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/18/2021,3656981822
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,12/18/2021,3657336562
"Haplospiza unicolor Cabanis, 1851",-54.827625,-27.058887,gbif,12/22/2021,3659080687
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,12/22/2021,3694703430
"Haplospiza unicolor Cabanis, 1851",-46.29076,-23.772802,gbif,12/22/2021,3690013137
"Haplospiza unicolor Cabanis, 1851",-54.827625,-27.058887,gbif,12/22/2021,3688044522
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,12/18/2021,3586084001
"Haplospiza unicolor Cabanis, 1851",-41.031662,-20.40079,gbif,12/27/2021,3585602733
"Haplospiza unicolor Cabanis, 1851",-45.933582,-23.071678,gbif,12/30/2021,3586669866
"Haplospiza unicolor Cabanis, 1851",-43.692505,-22.25281,gbif,12/30/2021,3583155112
"Haplospiza unicolor Cabanis, 1851",-46.018005,-23.10115,gbif,12/30/2021,3583238583
"Haplospiza unicolor Cabanis, 1851",-51.202457,-29.132784,gbif,12/22/2021,3646139304
"Haplospiza unicolor Cabanis, 1851",-45.866096,-22.88612,gbif,12/31/2021,3653072811
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,12/10/2021,3575714231
"Haplospiza unicolor Cabanis, 1851",-45.866096,-22.88612,gbif,12/31/2021,3668168036
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,12/4/2021,3585391529
"Haplospiza unicolor Cabanis, 1851",-44.592968,-22.664314,gbif,12/11/2021,3565267635
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,12/6/2021,4195936055
"Haplospiza unicolor Cabanis, 1851",-48.001454,-24.065264,gbif,1/13/2020,4171373401
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3211236173
"Haplospiza unicolor Cabanis, 1851",-47.212955,-23.343866,gbif,1/4/2020,4275612122
"Haplospiza unicolor Cabanis, 1851",-42.272217,-20.172262,gbif,1/1/2020,3132029050
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,1/3/2020,3138210236
"Haplospiza unicolor Cabanis, 1851",-49.09741,-26.224716,gbif,1/4/2020,3217864494
"Haplospiza unicolor Cabanis, 1851",-47.212955,-23.343866,gbif,1/4/2020,3132475647
"Haplospiza unicolor Cabanis, 1851",-47.212955,-23.343866,gbif,1/4/2020,3139219713
"Haplospiza unicolor Cabanis, 1851",-47.212955,-23.343866,gbif,1/4/2020,3138348632
"Haplospiza unicolor Cabanis, 1851",-47.212955,-23.343866,gbif,1/4/2020,3135143438
"Haplospiza unicolor Cabanis, 1851",-44.592968,-22.664314,gbif,1/8/2020,3132704587
"Haplospiza unicolor Cabanis, 1851",-46.743427,-23.98483,gbif,1/9/2020,3143299084
"Haplospiza unicolor Cabanis, 1851",-46.743427,-23.98483,gbif,1/9/2020,3133033050
"Haplospiza unicolor Cabanis, 1851",-46.743427,-23.98483,gbif,1/9/2020,3141916326
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3217041090
"Haplospiza unicolor Cabanis, 1851",-50.580227,-29.442808,gbif,1/12/2020,3223321244
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3144702103
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3144087353
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3133113878
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3141820909
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3138488892
"Haplospiza unicolor Cabanis, 1851",-47.94357,-24.18083,gbif,1/12/2020,3143323880
"Haplospiza unicolor Cabanis, 1851",-48.66615,-26.217518,gbif,1/16/2020,3247460198
"Haplospiza unicolor Cabanis, 1851",-49.17075,-26.283909,gbif,1/12/2020,3132642332
"Haplospiza unicolor Cabanis, 1851",-49.01546,-25.385035,gbif,1/11/2020,3224858729
"Haplospiza unicolor Cabanis, 1851",-47.45316,-24.02934,gbif,1/18/2020,3230421032
"Haplospiza unicolor Cabanis, 1851",-48.66615,-26.217518,gbif,1/16/2020,3227615135
"Haplospiza unicolor Cabanis, 1851",-47.417435,-24.06224,gbif,1/9/2020,3133388192
"Haplospiza unicolor Cabanis, 1851",-47.45316,-24.02934,gbif,1/19/2020,3217290442
"Haplospiza unicolor Cabanis, 1851",-44.367825,-22.806578,gbif,1/19/2020,3132722727
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,1/20/2020,3219281139
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,1/20/2020,3226234367
"Haplospiza unicolor Cabanis, 1851",-47.45316,-24.02934,gbif,1/21/2020,3133809568
"Haplospiza unicolor Cabanis, 1851",-48.811634,-25.099901,gbif,1/25/2020,3148588615
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,1/18/2020,3143084416
"Haplospiza unicolor Cabanis, 1851",-46.39608,-23.324196,gbif,1/27/2020,3230509656
"Haplospiza unicolor Cabanis, 1851",-46.39608,-23.324196,gbif,1/27/2020,3221647731
"Haplospiza unicolor Cabanis, 1851",-42.280273,-20.155739,gbif,1/29/2020,3220506261
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,1/20/2020,3140942431
"Haplospiza unicolor Cabanis, 1851",-48.811634,-25.099901,gbif,1/25/2020,3133757758
"Haplospiza unicolor Cabanis, 1851",-44.58509,-22.448013,gbif,1/1/2020,3142458426
"Haplospiza unicolor Cabanis, 1851",-49.17075,-26.283909,gbif,1/12/2020,3137869805
"Haplospiza unicolor Cabanis, 1851",-47.977295,-24.136728,gbif,1/12/2020,3154709545
"Haplospiza unicolor Cabanis, 1851",-50.39389,-29.389723,gbif,1/12/2020,3236147820
"Haplospiza unicolor Cabanis, 1851",-48.9527,-26.2692,gbif,2/13/2020,2609685134
"Haplospiza unicolor Cabanis, 1851",-48.9527,-26.2692,gbif,2/13/2020,2609684619
"Haplospiza unicolor Cabanis, 1851",-48.908982,-25.333595,gbif,2/29/2020,3302408129
"Haplospiza unicolor Cabanis, 1851",-48.91355,-25.337227,gbif,2/27/2020,3275865474
"Haplospiza unicolor Cabanis, 1851",-42.49221,-22.37579,gbif,2/7/2020,3200820548
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,2/6/2020,3279837774
"Haplospiza unicolor Cabanis, 1851",-49.538372,-28.39408,gbif,2/2/2020,4240953339
"Haplospiza unicolor Cabanis, 1851",-48.724834,-27.545654,gbif,2/19/2020,4348722073
"Haplospiza unicolor Cabanis, 1851",-42.272778,-20.17317,gbif,2/1/2020,3232964764
"Haplospiza unicolor Cabanis, 1851",-47.812843,-24.016205,gbif,2/2/2020,3144471388
"Haplospiza unicolor Cabanis, 1851",-47.812843,-24.016205,gbif,2/1/2020,3149702391
"Haplospiza unicolor Cabanis, 1851",-47.986244,-24.049623,gbif,2/3/2020,3142813492
"Haplospiza unicolor Cabanis, 1851",-42.496967,-22.310236,gbif,2/6/2020,3292424098
"Haplospiza unicolor Cabanis, 1851",-49.751472,-25.85913,gbif,2/6/2020,3133807991
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,2/6/2020,3137681999
"Haplospiza unicolor Cabanis, 1851",-51.316456,-29.08479,gbif,2/7/2020,3138037573
"Haplospiza unicolor Cabanis, 1851",-50.611286,-29.442862,gbif,2/8/2020,3234750628
"Haplospiza unicolor Cabanis, 1851",-44.603004,-22.438875,gbif,2/8/2020,3139394725
"Haplospiza unicolor Cabanis, 1851",-42.49221,-22.37579,gbif,2/7/2020,3250522679
"Haplospiza unicolor Cabanis, 1851",-42.485794,-22.375587,gbif,2/7/2020,3137825835
"Haplospiza unicolor Cabanis, 1851",-49.01546,-25.385035,gbif,2/12/2020,3138909605
"Haplospiza unicolor Cabanis, 1851",-49.09741,-26.224716,gbif,2/13/2020,3249469801
"Haplospiza unicolor Cabanis, 1851",-42.49221,-22.37579,gbif,2/7/2020,3139658888
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,2/6/2020,3220568016
"Haplospiza unicolor Cabanis, 1851",-47.986244,-24.049623,gbif,2/7/2020,3142337483
"Haplospiza unicolor Cabanis, 1851",-41.02675,-20.49277,gbif,2/1/2020,3231706888
